Gene,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000025199,0.17377602713066,6.38255013360077,4.55742162310707,0.032776382175792,0.0593013869910334
ENSMUSG00000020571,-0.280400096811685,8.52728962738692,4.55166495845414,0.0328867524972873,0.0594927944675315
ENSMUSG00000024830,0.238661241898566,4.70085341199722,4.55100257701309,0.0328994769558475,0.0595075299259839
ENSMUSG00000050022,0.167570796454139,8.08695402777043,4.54560445348533,0.0330033676898952,0.0596871370022096
ENSMUSG00000063730,0.394580791195486,3.08974149184682,4.54179333230506,0.0330769217208267,0.0598118373012194
ENSMUSG00000031590,-0.21933175821085,4.91516315972385,4.54011179946439,0.0331094294502341,0.059862290642076
ENSMUSG00000011306,-0.229102215013406,4.90679451359426,4.53893201021374,0.0331322572889653,0.0598952310095137
ENSMUSG00000001416,-0.216473499995431,7.28530625010164,4.5376070375706,0.0331579138912307,0.0599332752337182
ENSMUSG00000103715,-0.709106365192873,0.673345405902669,4.5344474761721,0.0332191790135924,0.0600356626979067
ENSMUSG00000011831,0.250797547328437,6.20878903113009,4.53226138400048,0.0332616373843471,0.0601040377429052
ENSMUSG00000020601,0.987438115991417,0.426878133553304,4.52937292771984,0.0333178240437116,0.0601971974519778
ENSMUSG00000035759,-0.64779570699849,1.33217635870874,4.52568645211957,0.0333896779351155,0.0603186342013846
ENSMUSG00000025195,0.323122291220376,3.04778491026395,4.52472431844645,0.033408457714029,0.0603441718487173
ENSMUSG00000023025,0.252988460799887,6.77018760222294,4.52437285072088,0.0334153207242861,0.0603481806743777
ENSMUSG00000041935,-0.214176858764953,5.50479536425621,4.52374048858472,0.0334276723887276,0.0603620995364601
ENSMUSG00000091050,0.480150166026155,1.64328419288279,4.52346358067617,0.0334330826162514,0.0603634817561549
ENSMUSG00000014873,0.236533786273054,4.87885412287295,4.52202090989912,0.0334612843232776,0.0604060079268392
ENSMUSG00000022013,-0.33976742867859,3.58973225020774,4.51960153858603,0.0335086346264745,0.0604830855007865
ENSMUSG00000102171,0.749893264645102,0.695674237236736,4.51768067918992,0.0335462782390053,0.0605426235236929
ENSMUSG00000028156,-0.237535377796994,5.99094539360031,4.5160594470155,0.0335780843542422,0.0605855770191203
ENSMUSG00000024981,-0.154112202497993,7.45436991314817,4.51599230686283,0.0335794022213546,0.0605855770191203
ENSMUSG00000001175,-0.157184318870322,10.0207150964967,4.51193964690763,0.0336590504186633,0.0607208521989102
ENSMUSG00000036743,-0.450089432202714,1.8840279526928,4.50883146083086,0.0337202703070676,0.0608228498141083
ENSMUSG00000021483,-0.413266008396668,2.98921499636541,4.50510768602045,0.0337937682618944,0.0609469625772383
ENSMUSG00000031502,0.750452942046796,0.758022552868768,4.50423397924472,0.0338110372703285,0.060969646227999
ENSMUSG00000054893,0.48031747611471,2.4320837652825,4.50277046539503,0.0338399846091865,0.0610133795756087
ENSMUSG00000018446,-0.282646217149629,5.86550363419424,4.50002708647567,0.0338943166287354,0.0611028629361971
ENSMUSG00000028080,0.281162035451432,3.30532026559386,4.49916179864236,0.0339114723690592,0.0611183928128312
ENSMUSG00000013089,0.532444551579912,1.31635475955295,4.49911820535639,0.0339123369169995,0.0611183928128312
ENSMUSG00000032293,0.160199554555616,6.55037019253872,4.49302876614595,0.034033330121582,0.0613279476234164
ENSMUSG00000004748,-0.371033645301173,2.93273893705754,4.49279153875376,0.0340380527958296,0.0613279542679331
ENSMUSG00000052889,0.925314214138724,0.68550616550642,4.49149886084404,0.034063799199629,0.0613658350981949
ENSMUSG00000087384,1.09897966029248,0.106025949418247,4.48801132920326,0.0341333623196485,0.0614826301741028
ENSMUSG00000095115,0.214754492101823,9.32733685150614,4.48769722152886,0.0341396348687108,0.0614854067009098
ENSMUSG00000019790,-0.433440550175433,3.81359011361868,4.48673373004529,0.0341588827543745,0.0615115477727381
ENSMUSG00000068114,-0.383962081586098,3.75240469080037,4.486427416542,0.0341650044238926,0.0615140478654625
ENSMUSG00000071748,-0.251842052351932,4.35992318011102,4.48112151592209,0.034271224900612,0.0616967500773451
ENSMUSG00000060450,0.191056434469762,5.7349729642683,4.47873380757754,0.0343191377447968,0.0617744479406343
ENSMUSG00000021000,0.19153883448647,7.34995748901107,4.47573780958842,0.0343793558742523,0.0618742707300627
ENSMUSG00000054604,-0.1812435425987,6.97367479350689,4.47451556920218,0.0344039540344601,0.0619099676864917
ENSMUSG00000014303,-0.528740684297122,1.65600364410066,4.47404191481122,0.0344134914967277,0.0619185567619373
ENSMUSG00000031996,0.179852411337695,9.83753653167497,4.47200471433309,0.0344545439024924,0.0619838389475071
ENSMUSG00000026499,0.176494017665731,6.60103757775825,4.46960093250402,0.0345030492811498,0.0620625091291104
ENSMUSG00000022109,-0.226517146890311,4.17310056253587,4.46881253752214,0.0345189736705039,0.0620825604514072
ENSMUSG00000032311,-0.268139285885123,5.27235158436644,4.46847992600012,0.0345256942259583,0.0620860553702164
ENSMUSG00000030104,-0.213926095230533,8.10785696123198,4.46625014114712,0.0345707833035719,0.0621554957263618
ENSMUSG00000039568,0.445399243742723,5.87402038606076,4.46609736265165,0.0345738749311996,0.0621554957263618
ENSMUSG00000029823,0.222497270492671,7.88651722084395,4.46108577404135,0.0346754499339951,0.0623294809601937
ENSMUSG00000039521,-0.319080183693405,3.86350171203424,4.45941620503415,0.034709358046442,0.062381802955547
ENSMUSG00000038650,-0.237950512065718,9.01372706528679,4.4590432265104,0.0347169377904823,0.0623867980538037
ENSMUSG00000097414,0.203816473378829,5.44657156935421,4.45790899565026,0.0347399984926132,0.0624196074118624
ENSMUSG00000033187,-0.841417592318097,0.71104884642185,4.45662304443689,0.0347661632838907,0.0624579842462598
ENSMUSG00000103638,-0.881611982999294,-0.0160509483273495,4.45085187413747,0.0348838412326024,0.062660732641175
ENSMUSG00000031834,0.189432627237932,5.72846388518774,4.45047042276059,0.0348916339369523,0.0626660689116408
ENSMUSG00000081974,0.48605399646949,1.80970211608888,4.44951437481614,0.0349111731261548,0.0626924977127965
ENSMUSG00000038459,0.171448199068137,6.97132368346157,4.44847567366051,0.0349324145064258,0.0627219755354392
ENSMUSG00000004500,-0.395550663077326,3.40887711529549,4.44748928581026,0.0349525985943737,0.0627495470828126
ENSMUSG00000035227,-0.188926993770285,7.18142136447007,4.44711372205506,0.034960286821446,0.0627546805982751
ENSMUSG00000031666,-0.304314016704265,6.06268552020459,4.4427911249074,0.0350489028434242,0.0629050602614475
ENSMUSG00000040390,0.269129199551144,4.48055856178529,4.44170381081243,0.0350712304379548,0.0629364416972743
ENSMUSG00000030966,0.246861760818389,4.20305214193216,4.44146127826394,0.0350762127833672,0.0629366921624521
ENSMUSG00000087523,0.736635954454453,0.426072001253,4.4407086797081,0.0350916781264509,0.0629513321424797
ENSMUSG00000030583,0.347078678519918,7.019918430257,4.44038903452536,0.0350982487558309,0.0629513321424797
ENSMUSG00000014905,-0.370439901084006,6.90622693808254,4.44035717568974,0.0350989037168673,0.0629513321424797
ENSMUSG00000024642,0.205115850362741,5.45969619467755,4.43819052317693,0.0351434762512038,0.0630225772541252
ENSMUSG00000098447,0.428282013276536,2.39951945039644,4.43795373996895,0.0351483509599163,0.0630226226648831
ENSMUSG00000025058,0.352934346148815,3.89107756897614,4.43725452300341,0.0351627500236662,0.0630397433173633
ENSMUSG00000027303,-0.210091280873101,6.33363147589453,4.43655420981148,0.0351771778465133,0.0630496300856853
ENSMUSG00000031303,-0.225662078959722,4.82799348373862,4.43651588151149,0.0351779676632275,0.0630496300856853
ENSMUSG00000020790,-0.150965297000311,7.22520493710221,4.43500148763113,0.035209189051684,0.0630968865024386
ENSMUSG00000036112,-0.171132050656046,7.40397493155103,4.43306004486324,0.0352492570629583,0.0631599813580871
ENSMUSG00000069633,-0.312618264250681,3.38735570641574,4.43213302165083,0.035268406035318,0.0631855810359791
ENSMUSG00000080059,0.866639933083466,0.0927459309304457,4.42574768864441,0.0354006000581465,0.0634070747336227
ENSMUSG00000017778,-0.215754173626898,5.81816760656987,4.4256900595859,0.0354017954960885,0.0634070747336227
ENSMUSG00000017929,0.53962271867837,7.86317753037592,4.4253171317997,0.0354095324064517,0.0634085675230133
ENSMUSG00000102599,0.836185748069836,0.30357636070149,4.42517955266055,0.0354123871254256,0.0634085675230133
ENSMUSG00000019297,-0.195677408384924,5.58381219360609,4.42228257420413,0.0354725543583565,0.0635075515141481
ENSMUSG00000069515,0.479732177829955,2.49208490236986,4.42140992547458,0.0354906993177286,0.0635280117336011
ENSMUSG00000050310,0.278134637818192,5.65012076412594,4.42126281706142,0.0354937590949275,0.0635280117336011
ENSMUSG00000020386,-0.192523657011175,5.81372669181968,4.4183790076569,0.0355537965710883,0.0636267061743134
ENSMUSG00000004127,-0.46058215219009,2.40055598684829,4.41402746402717,0.0356445917255369,0.0637804094816299
ENSMUSG00000037845,0.290624896559209,3.78935972027384,4.41327452427625,0.0356603264508508,0.0637997800874528
ENSMUSG00000020755,0.195990324685127,5.27439397115399,4.41192393490197,0.0356885689040099,0.0638415198178269
ENSMUSG00000034118,-0.373731388253438,3.18243275118391,4.40647854566222,0.0358026761873327,0.0640367587712273
ENSMUSG00000001281,0.397426803747753,2.77068044641135,4.40624560801529,0.0358075658656901,0.0640367587712273
ENSMUSG00000102775,0.499295367808505,1.84938902199274,4.40574505772672,0.0358180754620666,0.0640467403281532
ENSMUSG00000020137,-0.830118387237591,2.75087043588509,4.40040308147695,0.0359304373026702,0.0642387784165915
ENSMUSG00000045827,0.28129361412474,3.55512154442164,4.40016951454117,0.0359353585017406,0.0642387784165915
ENSMUSG00000021009,-0.306807158944354,4.14813972976143,4.39771971013766,0.0359870178101716,0.0643222780169152
ENSMUSG00000083012,0.237705545031909,4.50345345980632,4.39624993468176,0.036018048431125,0.0643688885328522
ENSMUSG00000028165,-0.187508302868764,6.36928497371382,4.3955188406648,0.0360334940744662,0.0643876376999536
ENSMUSG00000066684,0.443230196900371,2.40037690279452,4.39475564440534,0.0360496253294831,0.0643997931381234
ENSMUSG00000006705,-0.236141691163972,5.11437315936468,4.39472811342891,0.0360502073776429,0.0643997931381234
ENSMUSG00000005225,-0.312384272073037,3.74774680495144,4.39287052430146,0.0360895024636286,0.0644611289193674
ENSMUSG00000040940,0.178317190996311,8.4957229675425,4.39078402449068,0.0361336933432304,0.0645311912448292
ENSMUSG00000040446,-0.291114985565046,4.08191947625961,4.3896524228076,0.0361576837068934,0.0645651631567446
ENSMUSG00000049124,-0.723042844826703,0.741649270466771,4.38863472598785,0.0361792734850455,0.0645948397048566
ENSMUSG00000040025,0.19309629514386,5.95727210186298,4.38709711542384,0.0362119184934392,0.0646442435083429
ENSMUSG00000078942,-0.245030683958085,6.38381721444014,4.38508021004447,0.0362547861620624,0.0647118803683784
ENSMUSG00000025277,0.36228873460545,3.05697575702699,4.38388367359731,0.0362802426630134,0.0647484253843068
ENSMUSG00000042642,-0.229931586883085,4.55609789629099,4.38272292063107,0.0363049557444049,0.0647836337847434
ENSMUSG00000037706,-0.172994626815407,7.49719051589296,4.38245645207669,0.0363106314958372,0.0647848664085531
ENSMUSG00000020888,-0.189368900145995,6.30748799960246,4.38158820502748,0.0363291315089318,0.064808976402207
ENSMUSG00000024146,-0.213436351476412,5.26729472340497,4.3798622516065,0.0363659362490087,0.0648657298232386
ENSMUSG00000066894,-0.424577759047807,2.49883274473687,4.37811615800035,0.0364032101844653,0.064923304454139
ENSMUSG00000102746,0.526552619222746,1.5433994074914,4.37399552420299,0.0364913321814321,0.0650715358163957
ENSMUSG00000029198,0.184728768795416,5.8622573501252,4.37129151680146,0.036549280185594,0.0651659274649444
ENSMUSG00000096210,-0.254261975265506,4.83437614387802,4.36891238369327,0.0366003456730985,0.065248023644388
ENSMUSG00000100763,-1.07046593776677,0.0749817425231137,4.3672143450392,0.0366368378932667,0.0653041208696878
ENSMUSG00000003814,-0.226366044968258,10.2514199126401,4.36652141999603,0.03665174035407,0.06532172485484
ENSMUSG00000041774,-0.19041765499198,5.04063042017625,4.36582000998438,0.036666831761686,0.0653313479349668
ENSMUSG00000037860,0.211777918179262,5.93344636131068,4.36580318274621,0.0366671938933247,0.0653313479349668
ENSMUSG00000024197,-0.191462889106542,7.13320425890424,4.36460639827788,0.0366929589755408,0.0653682926451171
ENSMUSG00000034480,0.200741961029538,7.27490629971973,4.3623000787771,0.0367426642619937,0.0654478707166762
ENSMUSG00000041779,0.252965735897468,4.66619983817493,4.35784630203516,0.0368388507129083,0.0656102102048728
ENSMUSG00000021532,-0.354078131077346,3.28796472316199,4.35621149683639,0.0368742230757258,0.0656642097961267
ENSMUSG00000032119,-0.332015434636415,3.45597729307929,4.35256487457158,0.0369532534412034,0.06579592844525
ENSMUSG00000001029,0.699455319949654,0.877626931761587,4.35019075557727,0.037004801166592,0.0658786843782233
ENSMUSG00000033871,0.695599024127765,4.23995311870673,4.3489072438148,0.0370327005915731,0.0659193229541273
ENSMUSG00000027884,-0.171555966803234,5.70255859773131,4.33971725498414,0.0372331061361415,0.0662669744378657
ENSMUSG00000007655,0.286544385602549,5.95354036465912,4.3391039850045,0.037246520045188,0.0662817711224515
ENSMUSG00000022681,-0.187342306936882,5.42013747251789,4.33364396408759,0.037366169185334,0.066485587997344
ENSMUSG00000042197,0.173880799793352,6.28359616957875,4.33267625529422,0.0373874172133079,0.06651428803616
ENSMUSG00000028309,0.157876108529905,6.75338799002249,4.32966641430563,0.0374535853792507,0.0666228846959681
ENSMUSG00000026878,-0.144660624758676,8.61204585978122,4.32601226429576,0.037534082917458,0.0667569374018454
ENSMUSG00000024576,0.146714111677321,7.62229851005063,4.32410167106928,0.037576243657247,0.0668140291828282
ENSMUSG00000038058,-0.218794294146945,6.45025461263044,4.32409164588547,0.037576465012103,0.0668140291828282
ENSMUSG00000003345,0.177413663231584,7.17290757816781,4.32254771508021,0.0376105711309094,0.0668655242704923
ENSMUSG00000030724,0.819511872587648,1.45848530600804,4.31874297448671,0.0376947580659825,0.0670060286999739
ENSMUSG00000020124,-0.176262533366662,6.46832521308591,4.31725535566183,0.0377277280597758,0.0670554641500063
ENSMUSG00000052525,0.523811343883254,1.20097356187902,4.31403652731894,0.0377991701982513,0.0671732552846266
ENSMUSG00000019818,0.185867096759846,10.8234073562674,4.31245558957238,0.0378343111285718,0.067226511816642
ENSMUSG00000091474,-0.409335412972776,3.40294484712106,4.31056191889869,0.0378764485231777,0.0672921838697495
ENSMUSG00000036792,0.328186468478803,4.24204001988292,4.31016593925987,0.0378852659592084,0.0672986490439956
ENSMUSG00000016946,0.263108097613569,5.08092830542188,4.30990031093439,0.0378911820161491,0.0672999592021148
ENSMUSG00000043964,0.205006623842262,5.7794550155999,4.30900242770787,0.0379111867815774,0.0673262890698798
ENSMUSG00000021583,-0.157939815705722,6.77760936713371,4.30868547627266,0.0379182510766355,0.0673296339652896
ENSMUSG00000054434,0.350536889250266,3.8557011189093,4.30759912975184,0.0379424743158211,0.0673634421049743
ENSMUSG00000021706,0.1968712236499,5.12672594191094,4.30577090626753,0.0379832764659687,0.0674266713497786
ENSMUSG00000071203,0.199253671601879,7.01134090795543,4.30535122639013,0.0379926493367692,0.0674340987135553
ENSMUSG00000021893,0.177080251726636,6.42756173283886,4.30395726579254,0.0380237985906284,0.0674801702149128
ENSMUSG00000098206,0.901761157288842,0.76069095301058,4.30258410673011,0.0380545091861429,0.0675191482696053
ENSMUSG00000024622,0.319818709541676,5.3233201381391,4.30251065122737,0.0380561527450646,0.0675191482696053
ENSMUSG00000024270,0.20087367004095,4.94167914527403,4.29644523162684,0.038192122887334,0.0677511369156146
ENSMUSG00000053835,-0.365675457168907,2.85697047794929,4.29314921344345,0.0382662240540013,0.067873324390037
ENSMUSG00000057706,-0.879586309785509,0.540254647593455,4.29102528531517,0.0383140540936223,0.0679374173061995
ENSMUSG00000032216,0.84882987008466,0.915971579124655,4.29092055278022,0.0383164142504613,0.0679374173061995
ENSMUSG00000051238,-0.388502535015751,2.78614562368507,4.29084834193259,0.0383180416169931,0.0679374173061995
ENSMUSG00000041740,0.163472950911898,7.62843187225201,4.28905022318382,0.0383585879636954,0.068000028533104
ENSMUSG00000025575,-0.205142426741304,6.64173511656967,4.28717489197052,0.0384009233156735,0.0680657937002855
ENSMUSG00000021877,0.169673396761116,7.41145854672182,4.28667410435249,0.0384122368137087,0.0680765620661336
ENSMUSG00000044847,-0.227982498203873,3.91332875340116,4.28634380544879,0.0384197006436946,0.0680805058038527
ENSMUSG00000033272,-0.20065755314197,6.18761238897242,4.28601454423206,0.0384271425380815,0.0680844096012144
ENSMUSG00000071456,-0.472635110140193,2.3517498689397,4.28550490357779,0.0384386643113129,0.0680955399931601
ENSMUSG00000029616,-0.190819026015021,7.44600776489052,4.28510870081488,0.0384476240234761,0.0681021291821037
ENSMUSG00000073158,-0.799468563735956,0.171482310023047,4.28230387443882,0.038511114891166,0.0682052942389743
ENSMUSG00000027079,0.273088620590516,4.26120862053947,4.27993234898396,0.0385648831913248,0.0682912143281724
ENSMUSG00000026975,0.341170738983717,3.20917104684994,4.27934874995399,0.0385781268764062,0.0683053592487431
ENSMUSG00000027263,-0.178117092163252,5.64368864686246,4.2753182235549,0.038669722396836,0.0684582090000383
ENSMUSG00000027598,0.201366527562849,6.37573146765476,4.27457255653885,0.0386866929938399,0.0684745146345367
ENSMUSG00000035354,0.284053060119562,5.86246515904204,4.27445054109747,0.0386894706803172,0.0684745146345367
ENSMUSG00000028266,0.28654348133193,8.00425280646748,4.27273396316113,0.0387285708196983,0.0685343826760347
ENSMUSG00000026836,0.19924401186644,4.82303472458473,4.26905785676973,0.038812444457703,0.0686655714115345
ENSMUSG00000031506,-0.187250124324941,6.21977700408679,4.26902161209035,0.0388132723598901,0.0686655714115345
ENSMUSG00000005803,0.205374748367689,5.82414650615334,4.26855164250048,0.0388240090980645,0.068675217400088
ENSMUSG00000041396,-0.570228012085036,1.53265653923777,4.26797304650237,0.0388372317494975,0.0686892574600529
ENSMUSG00000051098,-0.323258897909899,3.12627844984767,4.26573804944929,0.038888352494888,0.0687703128348843
ENSMUSG00000057322,-0.23057415740348,6.44136762198639,4.26134822964789,0.0389889656900817,0.0689325962769056
ENSMUSG00000025145,-0.204909234248639,5.11980580577645,4.26127139739719,0.038990729088299,0.0689325962769056
ENSMUSG00000047246,0.766013396674229,0.899663016625755,4.26059724247291,0.0390062053914787,0.0689505774303125
ENSMUSG00000032135,-0.290571783165739,6.85132391954552,4.25537210390263,0.0391263754878501,0.0691535938855026
ENSMUSG00000059277,-0.252412848406632,3.9378547594154,4.25513800217217,0.0391317685446936,0.0691537209691103
ENSMUSG00000064797,0.646648388002134,0.539724888430103,4.25187193960829,0.0392070909713752,0.0692774105049615
ENSMUSG00000103857,-1.01301430996965,-0.0293792893492411,4.25049853133081,0.0392388101243396,0.0693240315899834
ENSMUSG00000022443,0.166788194033402,11.3703191327099,4.24544410875709,0.0393557750807825,0.0695212250849326
ENSMUSG00000039354,-0.200802218268647,5.70528481840288,4.24109286193399,0.0394567607214826,0.0696901416602865
ENSMUSG00000085990,0.479716442706708,3.90101807642283,4.24006730104872,0.0394806019495859,0.0697227752326156
ENSMUSG00000045757,0.350738551113898,3.1725287519377,4.23602109199022,0.0395748117665906,0.0698796540378548
ENSMUSG00000030942,0.199174086313674,5.32892491566548,4.23373260517035,0.0396282000926322,0.0699644190196777
ENSMUSG00000026411,-0.375814930021637,2.91977721053667,4.22895095591205,0.0397399956912945,0.0701522662325542
ENSMUSG00000052656,0.188991482863529,5.44351727080294,4.22382676082058,0.0398601674759029,0.0703548467359547
ENSMUSG00000040177,0.354861889760923,3.34531214696023,4.22334767902182,0.0398714222995333,0.0703651553781553
ENSMUSG00000073787,0.283776789544515,3.40244910490927,4.22180522169607,0.0399076811185364,0.0704195823240324
ENSMUSG00000029918,-0.227278462363879,4.82192688559423,4.22138337459683,0.039917603577985,0.0704275286586333
ENSMUSG00000041966,-0.218331292168119,4.46215303179187,4.21983162255366,0.0399541253341865,0.0704823962051158
ENSMUSG00000022553,0.271667302662925,5.91658416994837,4.21904655691306,0.0399726158541125,0.0705054445765535
ENSMUSG00000021420,0.281768219160512,4.67754962205833,4.21601330536031,0.0400441419446222,0.0706125999931883
ENSMUSG00000036894,-0.340207877088928,7.01952056709041,4.2160094153277,0.0400442337603722,0.0706125999931883
ENSMUSG00000097026,0.372675020429377,3.34613930667944,4.21571078960704,0.0400512828298694,0.0706154486035793
ENSMUSG00000025169,-0.281084877394073,3.11795468943683,4.21028581366644,0.0401795665370378,0.0708320193591079
ENSMUSG00000009551,-0.718198628741772,1.40035561225962,4.20988856807195,0.0401889770824276,0.0708389998865087
ENSMUSG00000046897,0.225055178892744,5.19804873698503,4.2096032425514,0.0401957377259148,0.0708413083110915
ENSMUSG00000021271,0.308466792824016,4.22315395429116,4.20565220550708,0.0402894783581561,0.0709913899309843
ENSMUSG00000063656,0.427518964668847,2.45054908273738,4.20555363404439,0.0402918199546738,0.0709913899309843
ENSMUSG00000020780,0.182344536190083,6.08520231735525,4.2051533224293,0.0403013309528935,0.0709985220365736
ENSMUSG00000086196,-0.200070498060194,5.37473615720123,4.20332337112513,0.0403448387607619,0.0710655359900869
ENSMUSG00000028483,-0.230235378754312,4.77625677484425,4.1979822661236,0.0404721078188668,0.0712800532882496
ENSMUSG00000058833,-0.229043203954723,5.04639171824653,4.19360091856811,0.0405768222149186,0.071454794241881
ENSMUSG00000087135,0.35975129917795,3.35279950915053,4.19004254455911,0.0406620768162016,0.0715916808144858
ENSMUSG00000022075,-0.321594876996749,3.11296340591619,4.18985638384281,0.0406665421892736,0.0715916808144858
ENSMUSG00000035629,-0.244161820582567,5.60020386668174,4.18965683595978,0.0406713292474497,0.0715916808144858
ENSMUSG00000014504,-0.200576469325781,5.27985512711868,4.18921845925535,0.0406818477724339,0.0715916808144858
ENSMUSG00000098489,1.19762153054169,-0.0901805234464898,4.18920797688932,0.0406820993240211,0.0715916808144858
ENSMUSG00000029679,1.01290409553678,0.470949775790953,4.18855491435006,0.0406977744759377,0.0716095690616417
ENSMUSG00000029638,0.555564797131318,1.0524442578444,4.18775801274546,0.0407169107200373,0.0716335415889542
ENSMUSG00000051853,0.148255106582648,7.9171096803281,4.18683019234377,0.0407392026616056,0.0716630587155153
ENSMUSG00000039531,0.263297284257096,4.06685179884409,4.18658542749346,0.0407450855517842,0.0716637071093501
ENSMUSG00000064127,-0.167234007546752,6.13002693076123,4.18522510806187,0.0407777969044993,0.0717115356658827
ENSMUSG00000027712,0.139575693248235,9.27048529406622,4.18483669177201,0.0407871421401021,0.071718265356889
ENSMUSG00000003948,-0.265786259112146,6.87242972085275,4.1802709651713,0.0408971615547492,0.0719019902009632
ENSMUSG00000029345,0.186826390339788,6.02302422897411,4.17786855109435,0.0409551771422935,0.0719887651390659
ENSMUSG00000040929,0.546785372731703,2.24217754990683,4.17776842665536,0.040957596909684,0.0719887651390659
ENSMUSG00000039195,-0.18717805646424,5.2979558268842,4.17703416690775,0.0409753467939617,0.0720102240614369
ENSMUSG00000062110,-0.220593413911705,4.46976019485393,4.17628839119022,0.0409933833330547,0.072032180881068
ENSMUSG00000044231,0.521491402199045,1.62682392485368,4.17491966654069,0.0410265075499912,0.0720806397349853
ENSMUSG00000062949,0.180026499816792,6.16692624998574,4.16851138487119,0.0411819673504273,0.07234399130659
ENSMUSG00000040212,0.179301016059215,6.4479150387137,4.16812917622601,0.0411912589563908,0.0723505340447701
ENSMUSG00000021109,-0.253598447810761,7.28520343134132,4.1672934447607,0.0412115835091746,0.0723707059978184
ENSMUSG00000026303,0.349385718451519,3.52887942443204,4.16719900831941,0.0412138808163938,0.0723707059978184
ENSMUSG00000021596,0.221081969224541,5.829594465777,4.16675294890761,0.0412247336948521,0.0723799836663466
ENSMUSG00000033943,0.188083935696718,6.51971147060607,4.16369030584472,0.0412993306462036,0.0725011618368312
ENSMUSG00000054484,0.234037964812667,4.0679924008498,4.16267947134682,0.0413239827034316,0.0725346406285517
ENSMUSG00000100280,0.385412561382022,2.1794947414079,4.16168516480482,0.0413482467602016,0.0725674294254666
ENSMUSG00000085612,-0.379372173033496,2.33632910310759,4.16120912904916,0.0413598687551935,0.0725780251610175
ENSMUSG00000025193,-0.431818242229077,2.6121816805491,4.15875257213408,0.0414198980044159,0.0726735512981489
ENSMUSG00000021703,0.256706317199881,5.21147921849531,4.15385401850054,0.041539874094345,0.0728742175661593
ENSMUSG00000020003,-0.25203273510427,4.56619086284531,4.1530534227978,0.0415595170855209,0.0728988370958874
ENSMUSG00000001025,0.422196874387808,2.43328454288929,4.15087146776107,0.0416131019332009,0.0729829787751523
ENSMUSG00000024400,0.210127570187213,6.00345529469486,4.15048702455083,0.0416225506782091,0.0729897002582654
ENSMUSG00000028102,-0.257730835831276,4.504200658537,4.15022131758917,0.0416290824719611,0.0729913054243937
ENSMUSG00000005686,-0.216708372926139,6.60260516754586,4.14990620338044,0.0416368302250686,0.0729950419000393
ENSMUSG00000020149,-0.154799189520812,8.2924254361127,4.14775904028637,0.0416896631457809,0.0730778071543794
ENSMUSG00000045690,-0.481057438720762,2.74498297964015,4.14750056457436,0.0416960279264931,0.0730791070711671
ENSMUSG00000041598,-0.286535652584658,4.58333312894162,4.14035423560897,0.0418724061573436,0.0733783428291313
ENSMUSG00000070605,-0.228803249299921,5.67965649512361,4.1378382399655,0.0419346897861682,0.0734775823730676
ENSMUSG00000062593,0.268838821266505,8.65459080526697,4.1364051271057,0.0419702100978422,0.0735299070411913
ENSMUSG00000029119,0.173165164915626,7.96252497712088,4.13434215956377,0.0420213971521963,0.0736096613276646
ENSMUSG00000104378,0.819843563090599,0.201651858247821,4.13051700761397,0.0421164818113178,0.07376628000268
ENSMUSG00000029598,0.16424663283895,6.56162369779396,4.12886485851741,0.0421576204158985,0.0738283836309146
ENSMUSG00000037606,0.543866164427552,1.33124743382027,4.12808199601748,0.0421771284811633,0.0738525952224735
ENSMUSG00000038425,-0.283684181589171,3.67039428811352,4.1265356830039,0.0422156887704847,0.0739101564409564
ENSMUSG00000042359,1.05236187943285,-0.121236527697683,4.11354756775858,0.0425410389077949,0.0744697389070181
ENSMUSG00000006390,-0.189236374972108,6.94831738244555,4.11317376477453,0.0425504415414557,0.0744761667707418
ENSMUSG00000024672,-0.470319967958211,2.00823509799588,4.11205520851532,0.0425785907389623,0.0745154006522426
ENSMUSG00000020516,0.199047520177762,6.06774401414035,4.10874213073273,0.0426620814341205,0.0746514622751891
ENSMUSG00000029534,0.346029661517508,5.79463926850195,4.10826891509041,0.0426740206713934,0.074662301110047
ENSMUSG00000070868,-0.53696849270059,4.20486056951304,4.10789908776531,0.042683353865518,0.0746685781176837
ENSMUSG00000023175,-0.177563410492528,7.63996868624244,4.10654556391841,0.0427175305468731,0.0747183078044633
ENSMUSG00000067714,-0.49265846375154,2.18691975108997,4.1018138333876,0.0428372337457873,0.0749176005598508
ENSMUSG00000068115,0.535289083634884,1.41841814400819,4.10086343168092,0.0428613194915282,0.0749496377976184
ENSMUSG00000043943,0.854753361426988,0.214091924334854,4.10054123516904,0.0428694880529816,0.0749538365043117
ENSMUSG00000038976,0.167835102176964,8.19827657316998,4.09925712771879,0.0429020599505128,0.0750006956035599
ENSMUSG00000006273,0.150887097748334,9.24623028058883,4.09845175095414,0.0429225019317921,0.0750263396241521
ENSMUSG00000043542,-0.44457790079132,2.35352217873058,4.09688497800729,0.0429622989345611,0.0750858037861157
ENSMUSG00000021963,-0.159912022091753,5.65921095133363,4.09194501224569,0.0430880313734213,0.0752954223112793
ENSMUSG00000041685,0.341404323298538,7.07071413393437,4.09091866034161,0.0431142026900218,0.0753239310264487
ENSMUSG00000030844,0.273381097854307,3.97387701260651,4.09085065257448,0.0431159374350379,0.0753239310264487
